2025-12-08 06:35:53 | INFO     | __main__ | ======================================================================
2025-12-08 06:38:28 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:28 | INFO     | __main__ |   [75/100] Task 71658072: Ashwin
2025-12-08 06:38:28 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:29 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/fbebdb70-710b-4ed6-b777-da5c6a34824e.webp HTTP/1.1" 200 1141820
2025-12-08 06:38:29 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:30 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/3ea1f655-df31-4d45-874c-b54ad895a736.png HTTP/1.1" 200 58706
2025-12-08 06:38:30 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:30 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:38:30 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/f...
2025-12-08 06:38:30 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/3...
2025-12-08 06:38:30 | DEBUG    | __main__ |     char: https://content.dashtoon.ai/stability-images/34639...
2025-12-08 06:38:30 | INFO     | __main__ |   [76/100] Task 71671029: Hrivaan rameshvar
2025-12-08 06:38:30 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:31 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/8d4a6493-221f-4d80-b1be-525c0850d870.webp HTTP/1.1" 200 480790
2025-12-08 06:38:31 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:32 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/190d85fc-059e-445c-a72d-ec3ec07134f1.png HTTP/1.1" 200 41782
2025-12-08 06:38:32 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/8...
2025-12-08 06:38:32 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/1...
2025-12-08 06:38:32 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:32 | INFO     | __main__ |   [77/100] Task 71634050: Rana Khakira
2025-12-08 06:38:32 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:32 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/1df8b2c8-e00b-4a6c-98ed-f64600996dde.webp HTTP/1.1" 200 320644
2025-12-08 06:38:32 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:33 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/554550f6-1a66-41bb-832e-e65beb1aed46.png HTTP/1.1" 200 9782
2025-12-08 06:38:33 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): dev-content.dashtoon.ai:443
2025-12-08 06:38:34 | DEBUG    | urllib3.connectionpool | https://dev-content.dashtoon.ai:443 "GET /user-uploaded-files/3694ec3ca1b2403a9cf243d11297a94c.png HTTP/1.1" 200 870567
2025-12-08 06:38:34 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:34 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:38:34 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:34 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:38:34 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/1...
2025-12-08 06:38:34 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/5...
2025-12-08 06:38:34 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:34 | INFO     | __main__ |   [78/100] Task 71680127: Ishanya Rabha
2025-12-08 06:38:34 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:34 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/dab70b0f-6985-40f8-be94-523998fc360e.webp HTTP/1.1" 200 348054
2025-12-08 06:38:35 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:35 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/1210f7da-b28e-4f44-9e3e-3be1b0bd2c70.png HTTP/1.1" 200 33104
2025-12-08 06:38:35 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:35 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:38:35 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/d...
2025-12-08 06:38:35 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/1...
2025-12-08 06:38:35 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:35 | INFO     | __main__ |   [79/100] Task 71671547: Hrivaan rameshvar
2025-12-08 06:38:35 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:36 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/684ae736-bf4d-4c66-9edf-88075d1629e0.webp HTTP/1.1" 200 352146
2025-12-08 06:38:36 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:36 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/645d49c5-38fb-437a-823c-fd9af9c5216e.png HTTP/1.1" 200 38718
2025-12-08 06:38:36 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/6...
2025-12-08 06:38:36 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/6...
2025-12-08 06:38:36 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:36 | INFO     | __main__ |   [80/100] Task 71676649: Laasya Jain
2025-12-08 06:38:36 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:36 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:38:36 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/6...
2025-12-08 06:38:36 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/3...
2025-12-08 06:38:36 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:36 | INFO     | __main__ |   [81/100] Task 71655343: Rohit Sawant
2025-12-08 06:38:36 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:37 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /stability-images/b020e82d-37c1-4542-9941-c7be53d059e0.png HTTP/1.1" 200 3815812
2025-12-08 06:38:38 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:38 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:38:38 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:38 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:38:38 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:38 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/c9041f2e-80e2-4507-a283-5d846763664b.png HTTP/1.1" 200 22370
2025-12-08 06:38:38 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:38 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 22313
2025-12-08 06:38:38 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:38 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 22313
2025-12-08 06:38:38 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:38 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 2105969
2025-12-08 06:38:38 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/stability-images/b020e...
2025-12-08 06:38:38 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/c...
2025-12-08 06:38:38 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:38 | INFO     | __main__ |   [82/100] Task 71679736: Rohit Sawant
2025-12-08 06:38:38 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:39 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/584fbc1c-4d78-462b-8396-7e4226cb0856.webp HTTP/1.1" 200 1699462
2025-12-08 06:38:40 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:41 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/f75c3472-2ccd-4b9a-8bf3-d45e5143ad89.png HTTP/1.1" 200 27176
2025-12-08 06:38:41 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:41 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 2105969
2025-12-08 06:38:41 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/5...
2025-12-08 06:38:41 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/f...
2025-12-08 06:38:41 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:41 | INFO     | __main__ |   [83/100] Task 71654476: Ishwar Singh
2025-12-08 06:38:41 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:41 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:38:41 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/b...
2025-12-08 06:38:41 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/f...
2025-12-08 06:38:41 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:41 | INFO     | __main__ |   [84/100] Task 71671022: Hrivaan rameshvar
2025-12-08 06:38:41 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:41 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/afb3a0ab-3388-4d9b-bd55-0557544bed34.webp HTTP/1.1" 200 480790
2025-12-08 06:38:42 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:42 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/9fc96f22-83d9-41bb-82a0-a8c9b9d5edf2.png HTTP/1.1" 200 41782
2025-12-08 06:38:42 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/a...
2025-12-08 06:38:42 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/9...
2025-12-08 06:38:42 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:42 | INFO     | __main__ |   [85/100] Task 71684560: Aman
2025-12-08 06:38:42 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:43 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/60636286-8d10-4737-85bd-50b99ed41e83.webp HTTP/1.1" 200 925840
2025-12-08 06:38:44 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:44 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/615a399c-7330-47da-b083-a8140f4d26a6.png HTTP/1.1" 200 45288
2025-12-08 06:38:44 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:44 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:38:44 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/6...
2025-12-08 06:38:44 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/6...
2025-12-08 06:38:44 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:44 | INFO     | __main__ |   [86/100] Task 71651801: Rohit Sawant
2025-12-08 06:38:44 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): dev-content.dashtoon.ai:443
2025-12-08 06:38:45 | DEBUG    | urllib3.connectionpool | https://dev-content.dashtoon.ai:443 "GET /stability-images/298f6b1f-c506-4d1b-8b08-cd47bc14bb08.webp HTTP/1.1" 200 389638
2025-12-08 06:38:46 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:46 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/4f7ad5c9-08e4-4ecf-a8df-5cd4bb779928.png HTTP/1.1" 200 22808
2025-12-08 06:38:46 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:46 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 22751
2025-12-08 06:38:46 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:46 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 22751
2025-12-08 06:38:46 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:46 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 2105969
2025-12-08 06:38:46 | DEBUG    | __main__ |     init: https://dev-content.dashtoon.ai/stability-images/2...
2025-12-08 06:38:46 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/4...
2025-12-08 06:38:46 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:46 | INFO     | __main__ |   [87/100] Task 71653666: Samar Sethi
2025-12-08 06:38:46 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:47 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/d17b978a-04d0-42fa-b30b-fef3d317c916.webp HTTP/1.1" 200 1007644
2025-12-08 06:38:47 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:48 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/745e0d3e-73e6-412c-acf8-e8d8c8fbaf1c.png HTTP/1.1" 200 30474
2025-12-08 06:38:48 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:48 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:38:48 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/d...
2025-12-08 06:38:48 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/7...
2025-12-08 06:38:48 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:48 | INFO     | __main__ |   [88/100] Task 71634302: Rana Khakira
2025-12-08 06:38:48 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:48 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/aacf2f96-ea35-4bb1-a6e8-726889bd3361.webp HTTP/1.1" 200 452662
2025-12-08 06:38:49 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:50 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/8258a3cc-23d7-4846-bb64-a50a55c69047.png HTTP/1.1" 200 38652
2025-12-08 06:38:50 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:50 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:38:50 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/a...
2025-12-08 06:38:50 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/8...
2025-12-08 06:38:50 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:50 | INFO     | __main__ |   [89/100] Task 71653440: Nischay Sen
2025-12-08 06:38:50 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:50 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/7c5f4847-3249-4db1-8a58-6eb904cd905e.webp HTTP/1.1" 200 2635362
2025-12-08 06:38:52 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:52 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/f253a646-de8d-442f-90a0-771e42eacffb.png HTTP/1.1" 200 332182
2025-12-08 06:38:52 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:52 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:38:52 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/7...
2025-12-08 06:38:52 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/f...
2025-12-08 06:38:52 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:52 | INFO     | __main__ |   [90/100] Task 71634051: Rana Khakira
2025-12-08 06:38:52 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:52 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:38:52 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/1...
2025-12-08 06:38:52 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/5...
2025-12-08 06:38:52 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:52 | INFO     | __main__ |   [91/100] Task 71634650: Samiksha Singh
2025-12-08 06:38:52 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:53 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/bdb3ee44-28f8-469b-8b21-2c72f1723784.webp HTTP/1.1" 200 491168
2025-12-08 06:38:53 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:54 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/13a9be95-ec8b-484a-9f67-1939f245eaeb.png HTTP/1.1" 200 20356
2025-12-08 06:38:54 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:54 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:38:54 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/b...
2025-12-08 06:38:54 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/1...
2025-12-08 06:38:54 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:54 | INFO     | __main__ |   [92/100] Task 71628711: Sandeep Khanna
2025-12-08 06:38:54 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:55 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/57cb892c-829f-49f4-a49d-de53285ed0db.webp HTTP/1.1" 200 393138
2025-12-08 06:38:55 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:55 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/24901e99-883c-467e-a11d-bd44387801ab.png HTTP/1.1" 200 39800
2025-12-08 06:38:55 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:55 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:38:55 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/5...
2025-12-08 06:38:55 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/2...
2025-12-08 06:38:55 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:55 | INFO     | __main__ |   [93/100] Task 71635850: Rohit Sawant
2025-12-08 06:38:55 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:56 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/c6a66af7-a367-468b-b69f-06dec37b6ed2.webp HTTP/1.1" 200 637670
2025-12-08 06:38:56 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:57 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/95a37e45-3e11-4333-80b0-2a4a57bfa83f.png HTTP/1.1" 200 50740
2025-12-08 06:38:57 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:57 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 2105969
2025-12-08 06:38:57 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/c...
2025-12-08 06:38:57 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/9...
2025-12-08 06:38:57 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:57 | INFO     | __main__ |   [94/100] Task 71658680: Ishwar Singh
2025-12-08 06:38:57 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:57 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/8e2a0fc6-6787-4608-b744-3c8902222de8.webp HTTP/1.1" 200 1451414
2025-12-08 06:38:58 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:59 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/71e5de77-00fc-4ae8-9419-958b179a8bba.png HTTP/1.1" 200 43532
2025-12-08 06:38:59 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:59 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:38:59 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/8...
2025-12-08 06:38:59 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/7...
2025-12-08 06:38:59 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:59 | INFO     | __main__ |   [95/100] Task 71635732: Rohit Sawant
2025-12-08 06:38:59 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:39:00 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/89846daa-8e7e-4a4d-b00f-a8ecd989bcbb.webp HTTP/1.1" 200 645168
2025-12-08 06:39:01 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:39:02 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/b0cf4a5b-6c27-4039-8867-8a840404f681.png HTTP/1.1" 200 54900
2025-12-08 06:39:02 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:39:02 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 2105969
2025-12-08 06:39:02 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/8...
2025-12-08 06:39:02 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/b...
2025-12-08 06:39:02 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:39:02 | INFO     | __main__ |   [96/100] Task 71681690: Roshan
2025-12-08 06:39:02 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:39:02 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/78ea41be-dcc6-4f63-9e46-5a42922d4514.webp HTTP/1.1" 200 485868
2025-12-08 06:39:02 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:39:03 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/08505c55-b443-4a59-a31c-6de264cb3e02.png HTTP/1.1" 200 57086
2025-12-08 06:39:03 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:39:03 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 914145
2025-12-08 06:39:03 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/7...
2025-12-08 06:39:03 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/0...
2025-12-08 06:39:03 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:39:03 | INFO     | __main__ |   [97/100] Task 71678832: Mythira
2025-12-08 06:39:03 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:39:04 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/f5bda599-b589-45de-a1ec-5458d51ddebb.webp HTTP/1.1" 200 566964
2025-12-08 06:39:04 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
